id,insert_latency,update_latency,delete_latency
0,0.01304769515991211,7.62939453125e-06,3.337860107421875e-06
1,0.011950016021728516,2.86102294921875e-06,7.152557373046875e-07
2,0.008280038833618164,2.384185791015625e-06,2.384185791015625e-07
3,0.005316734313964844,1.430511474609375e-06,2.384185791015625e-07
4,0.0068209171295166016,2.6226043701171875e-06,2.384185791015625e-07
5,0.011554956436157227,2.6226043701171875e-06,2.384185791015625e-07
6,0.006083250045776367,2.86102294921875e-06,4.76837158203125e-07
7,0.003619670867919922,2.86102294921875e-06,2.384185791015625e-07
8,0.0044574737548828125,2.86102294921875e-06,0.0
9,0.009182453155517578,2.86102294921875e-06,2.384185791015625e-07
10,0.004119873046875,2.6226043701171875e-06,2.384185791015625e-07
11,0.010793924331665039,2.86102294921875e-06,2.384185791015625e-07
12,0.004207134246826172,2.86102294921875e-06,2.384185791015625e-07
13,0.008674144744873047,2.384185791015625e-06,2.384185791015625e-07
14,0.007561683654785156,2.6226043701171875e-06,2.384185791015625e-07
15,0.007842302322387695,2.86102294921875e-06,2.384185791015625e-07
16,0.002742290496826172,2.86102294921875e-06,2.384185791015625e-07
17,0.004853248596191406,2.86102294921875e-06,2.384185791015625e-07
18,0.002444744110107422,2.6226043701171875e-06,4.76837158203125e-07
19,0.0035064220428466797,2.86102294921875e-06,0.0
20,0.006859779357910156,2.86102294921875e-06,2.384185791015625e-07
21,0.005394935607910156,2.86102294921875e-06,2.384185791015625e-07
22,0.0021944046020507812,3.0994415283203125e-06,0.0
23,0.00449371337890625,2.384185791015625e-06,2.384185791015625e-07
24,0.00444483757019043,2.6226043701171875e-06,2.384185791015625e-07
25,0.004033803939819336,2.86102294921875e-06,2.384185791015625e-07
26,0.003078460693359375,3.0994415283203125e-06,2.384185791015625e-07
27,0.00469207763671875,2.86102294921875e-06,2.384185791015625e-07
28,0.0037689208984375,2.86102294921875e-06,0.0
29,0.007015705108642578,2.86102294921875e-06,2.384185791015625e-07
30,0.003637552261352539,2.86102294921875e-06,2.384185791015625e-07
31,0.005079984664916992,2.384185791015625e-06,0.0
32,0.0052356719970703125,2.6226043701171875e-06,2.384185791015625e-07
33,0.004498004913330078,2.86102294921875e-06,2.384185791015625e-07
34,0.006079196929931641,2.86102294921875e-06,0.0
35,0.0058023929595947266,2.86102294921875e-06,0.0
36,0.003869295120239258,2.86102294921875e-06,2.384185791015625e-07
37,0.0034477710723876953,2.384185791015625e-06,2.384185791015625e-07
38,0.004446744918823242,2.86102294921875e-06,2.384185791015625e-07
39,0.0038123130798339844,2.86102294921875e-06,2.384185791015625e-07
40,0.0030975341796875,2.6226043701171875e-06,2.384185791015625e-07
41,0.0035424232482910156,2.6226043701171875e-06,0.0
42,0.002377033233642578,2.86102294921875e-06,2.384185791015625e-07
43,0.0043604373931884766,3.0994415283203125e-06,2.384185791015625e-07
44,0.0061109066009521484,2.86102294921875e-06,0.0
45,0.0032644271850585938,2.384185791015625e-06,2.384185791015625e-07
46,0.002347230911254883,2.384185791015625e-06,4.76837158203125e-07
47,0.002151012420654297,2.86102294921875e-06,2.384185791015625e-07
48,0.005738973617553711,2.86102294921875e-06,0.0
49,0.0039179325103759766,2.6226043701171875e-06,2.384185791015625e-07
50,0.0031425952911376953,2.6226043701171875e-06,2.384185791015625e-07
51,0.0036401748657226562,3.0994415283203125e-06,0.0
52,0.004853725433349609,2.86102294921875e-06,2.384185791015625e-07
53,0.0021216869354248047,2.86102294921875e-06,2.384185791015625e-07
54,0.0015881061553955078,2.86102294921875e-06,0.0
55,0.003851652145385742,2.86102294921875e-06,2.384185791015625e-07
