id,insert_latency,update_latency,delete_latency
0,7.3909759521484375e-06,1.9073486328125e-06,2.86102294921875e-06
1,1.1920928955078125e-06,7.152557373046875e-07,2.384185791015625e-07
2,7.152557373046875e-07,9.5367431640625e-07,2.384185791015625e-07
3,7.152557373046875e-07,4.76837158203125e-07,4.76837158203125e-07
4,7.152557373046875e-07,9.5367431640625e-07,2.384185791015625e-07
5,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
6,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
7,4.76837158203125e-07,4.76837158203125e-07,0.0
8,4.76837158203125e-07,7.152557373046875e-07,2.384185791015625e-07
9,7.152557373046875e-07,7.152557373046875e-07,2.384185791015625e-07
10,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
11,4.76837158203125e-07,7.152557373046875e-07,2.384185791015625e-07
12,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
13,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
14,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
15,4.76837158203125e-07,9.5367431640625e-07,2.384185791015625e-07
16,4.76837158203125e-07,7.152557373046875e-07,2.384185791015625e-07
17,4.76837158203125e-07,7.152557373046875e-07,0.0
18,4.76837158203125e-07,7.152557373046875e-07,0.0
19,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
20,7.152557373046875e-07,7.152557373046875e-07,2.384185791015625e-07
21,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
22,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
23,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
24,7.152557373046875e-07,4.76837158203125e-07,2.384185791015625e-07
25,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
26,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
27,7.152557373046875e-07,4.76837158203125e-07,0.0
28,4.76837158203125e-07,4.76837158203125e-07,0.0
29,2.384185791015625e-07,4.76837158203125e-07,2.384185791015625e-07
30,7.152557373046875e-07,4.76837158203125e-07,0.0
31,7.152557373046875e-07,4.76837158203125e-07,0.0
32,2.384185791015625e-07,4.76837158203125e-07,0.0
33,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
34,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
35,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
36,7.152557373046875e-07,4.76837158203125e-07,2.384185791015625e-07
37,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
38,7.152557373046875e-07,4.76837158203125e-07,2.384185791015625e-07
39,4.76837158203125e-07,4.76837158203125e-07,0.0
40,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
41,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
42,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
43,4.76837158203125e-07,7.152557373046875e-07,2.384185791015625e-07
44,4.76837158203125e-07,7.152557373046875e-07,2.384185791015625e-07
45,7.152557373046875e-07,7.152557373046875e-07,2.384185791015625e-07
46,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
47,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
48,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
49,7.152557373046875e-07,4.76837158203125e-07,2.384185791015625e-07
50,4.76837158203125e-07,4.76837158203125e-07,4.76837158203125e-07
51,4.76837158203125e-07,4.76837158203125e-07,2.384185791015625e-07
52,7.152557373046875e-07,4.76837158203125e-07,0.0
53,4.76837158203125e-07,4.76837158203125e-07,0.0
